# Enhanced routing data format for plot_routing.py
# Cell format: CELL x y width height cell_name
154 12 2 153 12 2 -1414850720
153 12 2 152 12 2 -1414850720
152 12 2 151 12 2 -1414850720
151 12 2 150 12 2 -1414850720
150 12 2 149 12 2 -1414850720
149 12 2 148 12 2 -1414850720
148 12 2 147 12 2 -1414850720
147 12 2 146 12 2 -1414850720
146 12 2 145 12 2 -1414850720
145 12 2 144 12 2 -1414850720
144 12 2 143 12 2 -1414850720
143 12 2 142 12 2 -1414850720
142 12 2 141 12 2 -1414850720
141 12 2 140 12 2 -1414850720
140 12 2 139 12 2 -1414850720
139 12 2 138 12 2 -1414850720
138 12 2 137 12 2 -1414850720
137 12 2 136 12 2 -1414850720
136 12 2 135 12 2 -1414850720
135 12 2 134 12 2 -1414850720
134 12 2 133 12 2 -1414850720
133 12 2 132 12 2 -1414850720
132 12 2 131 12 2 -1414850720
131 12 2 130 12 2 -1414850720
130 12 2 129 12 2 -1414850720
129 12 2 128 12 2 -1414850720
128 12 2 127 12 2 -1414850720
127 12 2 126 12 2 -1414850720
126 12 2 125 12 2 -1414850720
125 12 2 124 12 2 -1414850720
124 12 2 123 12 2 -1414850720
123 12 2 122 12 2 -1414850720
122 12 2 121 12 2 -1414850720
121 12 2 120 12 2 -1414850720
120 12 2 119 12 2 -1414850720
119 12 2 118 12 2 -1414850720
118 12 2 117 12 2 -1414850720
117 12 2 116 12 2 -1414850720
116 12 2 115 12 2 -1414850720
115 12 2 114 12 2 -1414850720
114 12 2 113 12 2 -1414850720
113 12 2 112 12 2 -1414850720
112 12 2 111 12 2 -1414850720
111 12 2 110 12 2 -1414850720
110 12 2 109 12 2 -1414850720
109 12 2 108 12 2 -1414850720
108 12 2 107 12 2 -1414850720
107 12 2 106 12 2 -1414850720
106 12 2 105 12 2 -1414850720
105 12 2 104 12 2 -1414850720
104 12 2 103 12 2 -1414850720
103 12 2 102 12 2 -1414850720
102 12 2 101 12 2 -1414850720
101 12 2 100 12 2 -1414850720
100 12 2 99 12 2 -1414850720
99 12 2 98 12 2 -1414850720
98 12 2 97 12 2 -1414850720
97 12 2 96 12 2 -1414850720
96 12 2 95 12 2 -1414850720
95 12 2 94 12 2 -1414850720
94 12 2 93 12 2 -1414850720
93 12 2 92 12 2 -1414850720
92 12 2 91 12 2 -1414850720
91 12 2 90 12 2 -1414850720
90 12 2 89 12 2 -1414850720
89 12 2 88 12 2 -1414850720
88 12 2 87 12 2 -1414850720
87 12 2 86 12 2 -1414850720
86 12 2 85 12 2 -1414850720
85 12 2 84 12 2 -1414850720
84 12 2 83 12 2 -1414850720
83 12 2 82 12 2 -1414850720
82 12 2 81 12 2 -1414850720
81 12 2 80 12 2 -1414850720
80 12 2 79 12 2 -1414850720
79 12 2 78 12 2 -1414850720
78 12 2 77 12 2 -1414850720
77 12 2 76 12 2 -1414850720
76 12 2 75 12 2 -1414850720
75 12 2 74 12 2 -1414850720
74 12 2 73 12 2 -1414850720
73 12 2 72 12 2 -1414850720
72 12 2 71 12 2 -1414850720
71 12 2 70 12 2 -1414850720
70 12 2 69 12 2 -1414850720
69 12 2 68 12 2 -1414850720
68 12 2 67 12 2 -1414850720
67 12 2 66 12 2 -1414850720
66 12 2 65 12 2 -1414850720
65 12 2 64 12 2 -1414850720
64 12 2 63 12 2 -1414850720
63 12 2 62 12 2 -1414850720
62 12 2 61 12 2 -1414850720
61 12 2 60 12 2 -1414850720
60 12 2 59 12 2 -1414850720
59 12 2 58 12 2 -1414850720
58 12 2 57 12 2 -1414850720
57 12 2 56 12 2 -1414850720
56 12 2 55 12 2 -1414850720
55 12 2 54 12 2 -1414850720
54 12 2 53 12 2 -1414850720
53 12 2 52 12 2 -1414850720
52 12 2 51 12 2 -1414850720
51 12 2 50 12 2 -1414850720
50 12 2 49 12 2 -1414850720
49 12 2 48 12 2 -1414850720
48 12 2 47 12 2 -1414850720
47 12 2 46 12 2 -1414850720
46 12 2 45 12 2 -1414850720
45 12 2 44 12 2 -1414850720
44 12 2 43 12 2 -1414850720
43 12 2 42 12 2 -1414850720
42 12 2 41 12 2 -1414850720
41 12 2 40 12 2 -1414850720
40 12 2 39 12 2 -1414850720
39 12 2 38 12 2 -1414850720
38 12 2 37 12 2 -1414850720
37 12 2 36 12 2 -1414850720
36 12 2 35 12 2 -1414850720
35 12 2 34 12 2 -1414850720
34 12 2 33 12 2 -1414850720
33 12 2 32 12 2 -1414850720
32 12 2 31 12 2 -1414850720
31 12 2 30 12 2 -1414850720
30 12 2 29 12 2 -1414850720
29 12 2 28 12 2 -1414850720
28 12 2 27 12 2 -1414850720
27 12 2 26 12 2 -1414850720
26 12 2 25 12 2 -1414850720
25 12 2 24 12 2 -1414850720
24 12 2 23 12 2 -1414850720
23 12 2 22 12 2 -1414850720
22 12 2 21 12 2 -1414850720
21 12 2 20 12 2 -1414850720
20 12 2 19 12 2 -1414850720
19 12 2 19 12 1 -1414850720
19 12 1 19 13 1 -1414850720
19 13 1 19 14 1 -1414850720
19 14 1 19 15 1 -1414850720
19 15 1 19 16 1 -1414850720
19 16 1 19 17 1 -1414850720
19 17 1 19 18 1 -1414850720
19 18 1 19 19 1 -1414850720
19 19 1 19 20 1 -1414850720
19 20 1 19 21 1 -1414850720
19 21 1 19 22 1 -1414850720
19 22 1 19 23 1 -1414850720
19 23 1 19 24 1 -1414850720
19 24 1 19 25 1 -1414850720
19 25 1 19 26 1 -1414850720
19 26 1 19 27 1 -1414850720
19 27 1 19 28 1 -1414850720
19 28 1 19 29 1 -1414850720
19 29 1 19 30 1 -1414850720
19 30 1 19 31 1 -1414850720
19 31 1 19 32 1 -1414850720
19 32 1 19 33 1 -1414850720
19 33 1 19 34 1 -1414850720
19 34 1 19 35 1 -1414850720
19 35 1 19 36 1 -1414850720
19 36 1 19 37 1 -1414850720
19 37 1 19 38 1 -1414850720
19 38 1 19 39 1 -1414850720
19 39 1 19 40 1 -1414850720
19 40 1 19 41 1 -1414850720
19 41 1 19 42 1 -1414850720
19 42 1 19 43 1 -1414850720
19 43 1 19 44 1 -1414850720
19 44 1 19 45 1 -1414850720
19 45 1 19 46 1 -1414850720
133 155 1 133 155 2 -1375576664
133 155 2 132 155 2 -1375576664
132 155 2 131 155 2 -1375576664
131 155 2 130 155 2 -1375576664
130 155 2 129 155 2 -1375576664
129 155 2 128 155 2 -1375576664
128 155 2 127 155 2 -1375576664
127 155 2 126 155 2 -1375576664
126 155 2 126 155 1 -1375576664
126 155 1 126 154 1 -1375576664
126 154 1 126 153 1 -1375576664
126 153 1 126 152 1 -1375576664
126 152 1 126 151 1 -1375576664
126 151 1 126 150 1 -1375576664
126 150 1 126 149 1 -1375576664
126 149 1 126 148 1 -1375576664
126 148 1 126 147 1 -1375576664
126 147 1 126 146 1 -1375576664
126 146 1 126 145 1 -1375576664
126 145 1 126 145 2 -1375576664
126 145 2 125 145 2 -1375576664
125 145 2 124 145 2 -1375576664
124 145 2 123 145 2 -1375576664
123 145 2 122 145 2 -1375576664
122 145 2 121 145 2 -1375576664
121 145 2 120 145 2 -1375576664
120 145 2 119 145 2 -1375576664
119 145 2 118 145 2 -1375576664
118 145 2 117 145 2 -1375576664
117 145 2 116 145 2 -1375576664
116 145 2 115 145 2 -1375576664
115 145 2 114 145 2 -1375576664
114 145 2 113 145 2 -1375576664
113 145 2 112 145 2 -1375576664
112 145 2 111 145 2 -1375576664
111 145 2 110 145 2 -1375576664
110 145 2 109 145 2 -1375576664
109 145 2 108 145 2 -1375576664
108 145 2 107 145 2 -1375576664
107 145 2 106 145 2 -1375576664
106 145 2 106 145 1 -1375576664
106 145 1 106 144 1 -1375576664
106 144 1 106 143 1 -1375576664
106 143 1 106 142 1 -1375576664
106 142 1 106 141 1 -1375576664
106 141 1 106 140 1 -1375576664
106 140 1 106 139 1 -1375576664
106 139 1 106 138 1 -1375576664
106 138 1 106 137 1 -1375576664
106 137 1 106 136 1 -1375576664
106 136 1 106 135 1 -1375576664
106 135 1 106 134 1 -1375576664
106 134 1 106 133 1 -1375576664
106 133 1 106 132 1 -1375576664
106 132 1 106 131 1 -1375576664
106 131 1 106 130 1 -1375576664
106 130 1 106 129 1 -1375576664
106 129 1 106 128 1 -1375576664
106 128 1 106 127 1 -1375576664
106 127 1 106 126 1 -1375576664
106 126 1 106 125 1 -1375576664
106 125 1 106 124 1 -1375576664
106 124 1 106 123 1 -1375576664
106 123 1 106 122 1 -1375576664
106 122 1 106 121 1 -1375576664
106 121 1 106 120 1 -1375576664
106 120 1 106 119 1 -1375576664
106 119 1 106 118 1 -1375576664
106 118 1 106 117 1 -1375576664
106 117 1 106 116 1 -1375576664
106 116 1 106 115 1 -1375576664
106 115 1 106 114 1 -1375576664
106 114 1 106 113 1 -1375576664
106 113 1 106 112 1 -1375576664
106 112 1 106 111 1 -1375576664
106 111 1 106 110 1 -1375576664
106 110 1 106 109 1 -1375576664
106 109 1 106 108 1 -1375576664
106 108 1 106 107 1 -1375576664
106 107 1 106 106 1 -1375576664
106 106 1 106 105 1 -1375576664
106 105 1 106 104 1 -1375576664
106 104 1 106 103 1 -1375576664
106 103 1 106 102 1 -1375576664
106 102 1 106 101 1 -1375576664
106 101 1 106 100 1 -1375576664
106 100 1 106 99 1 -1375576664
106 99 1 106 98 1 -1375576664
106 98 1 106 97 1 -1375576664
106 97 1 106 96 1 -1375576664
106 96 1 106 95 1 -1375576664
106 95 1 106 94 1 -1375576664
106 94 1 106 93 1 -1375576664
106 93 1 106 92 1 -1375576664
106 92 1 106 91 1 -1375576664
106 91 1 106 90 1 -1375576664
106 90 1 106 89 1 -1375576664
106 89 1 106 88 1 -1375576664
106 88 1 106 87 1 -1375576664
106 87 1 106 86 1 -1375576664
106 86 1 106 85 1 -1375576664
106 85 1 106 84 1 -1375576664
106 84 1 106 83 1 -1375576664
106 83 1 106 82 1 -1375576664
106 82 1 106 82 0 -1375576664
106 82 0 105 82 0 -1375576664
105 82 0 104 82 0 -1375576664
104 82 0 104 82 1 -1375576664
104 82 1 104 81 1 -1375576664
104 81 1 104 80 1 -1375576664
104 80 1 104 79 1 -1375576664
104 79 1 104 78 1 -1375576664
104 78 1 104 77 1 -1375576664
104 77 1 104 76 1 -1375576664
104 76 1 104 75 1 -1375576664
104 75 1 104 74 1 -1375576664
104 74 1 104 73 1 -1375576664
104 73 1 104 72 1 -1375576664
104 72 1 104 71 1 -1375576664
104 71 1 104 70 1 -1375576664
104 70 1 104 69 1 -1375576664
104 69 1 104 68 1 -1375576664
104 68 1 104 67 1 -1375576664
104 67 1 104 66 1 -1375576664
104 66 1 104 65 1 -1375576664
104 65 1 104 64 1 -1375576664
104 64 1 104 63 1 -1375576664
104 63 1 104 62 1 -1375576664
104 62 1 104 61 1 -1375576664
104 61 1 104 60 1 -1375576664
104 60 1 104 59 1 -1375576664
104 59 1 104 58 1 -1375576664
104 58 1 104 57 1 -1375576664
104 57 1 104 56 1 -1375576664
104 56 1 104 55 1 -1375576664
104 55 1 104 54 1 -1375576664
104 54 1 104 53 1 -1375576664
104 53 1 104 52 1 -1375576664
104 52 1 104 51 1 -1375576664
104 51 1 104 50 1 -1375576664
104 50 1 104 49 1 -1375576664
104 49 1 104 48 1 -1375576664
104 48 1 104 47 1 -1375576664
104 47 1 104 46 1 -1375576664
104 46 1 104 45 1 -1375576664
104 45 1 104 44 1 -1375576664
104 44 1 104 43 1 -1375576664
104 43 1 104 42 1 -1375576664
104 42 1 104 41 1 -1375576664
104 41 1 104 41 2 -1375576664
104 41 2 103 41 2 -1375576664
103 41 2 102 41 2 -1375576664
102 41 2 101 41 2 -1375576664
101 41 2 100 41 2 -1375576664
100 41 2 99 41 2 -1375576664
99 41 2 98 41 2 -1375576664
98 41 2 97 41 2 -1375576664
97 41 2 96 41 2 -1375576664
96 41 2 95 41 2 -1375576664
95 41 2 94 41 2 -1375576664
94 41 2 93 41 2 -1375576664
93 41 2 93 41 1 -1375576664
93 41 1 93 40 1 -1375576664
93 40 1 93 39 1 -1375576664
93 39 1 93 38 1 -1375576664
93 38 1 93 37 1 -1375576664
93 37 1 93 36 1 -1375576664
93 36 1 93 35 1 -1375576664
93 35 1 93 34 1 -1375576664
93 34 1 93 33 1 -1375576664
93 33 1 93 32 1 -1375576664
93 32 1 93 31 1 -1375576664
93 31 1 93 30 1 -1375576664
93 30 1 93 29 1 -1375576664
93 29 1 93 28 1 -1375576664
93 28 1 93 27 1 -1375576664
93 27 1 93 26 1 -1375576664
93 26 1 93 25 1 -1375576664
93 25 1 93 24 1 -1375576664
93 24 1 93 23 1 -1375576664
93 23 1 93 22 1 -1375576664
93 22 1 93 21 1 -1375576664
93 21 1 93 20 1 -1375576664
93 20 1 93 19 1 -1375576664
93 19 1 93 18 1 -1375576664
93 18 1 93 17 1 -1375576664
93 17 1 93 16 1 -1375576664
93 16 1 93 15 1 -1375576664
93 15 1 93 14 1 -1375576664
93 14 1 93 14 2 -1375576664
93 14 2 92 14 2 -1375576664
92 14 2 91 14 2 -1375576664
91 14 2 90 14 2 -1375576664
90 14 2 89 14 2 -1375576664
89 14 2 88 14 2 -1375576664
88 14 2 87 14 2 -1375576664
87 14 2 86 14 2 -1375576664
86 14 2 85 14 2 -1375576664
85 14 2 84 14 2 -1375576664
84 14 2 83 14 2 -1375576664
83 14 2 82 14 2 -1375576664
82 14 2 81 14 2 -1375576664
81 14 2 80 14 2 -1375576664
80 14 2 79 14 2 -1375576664
79 14 2 78 14 2 -1375576664
78 14 2 77 14 2 -1375576664
77 14 2 76 14 2 -1375576664
76 14 2 76 14 1 -1375576664
76 14 1 76 13 1 -1375576664
76 13 1 76 12 1 -1375576664
76 12 1 76 11 1 -1375576664
76 11 1 76 10 1 -1375576664
76 10 1 76 9 1 -1375576664
76 9 1 76 8 1 -1375576664
76 8 1 76 7 1 -1375576664
75 22 1 75 22 2 -1350734665
75 22 2 76 22 2 -1350734665
76 22 2 77 22 2 -1350734665
77 22 2 78 22 2 -1350734665
78 22 2 79 22 2 -1350734665
79 22 2 80 22 2 -1350734665
80 22 2 81 22 2 -1350734665
81 22 2 82 22 2 -1350734665
82 22 2 83 22 2 -1350734665
83 22 2 84 22 2 -1350734665
84 22 2 85 22 2 -1350734665
85 22 2 86 22 2 -1350734665
86 22 2 87 22 2 -1350734665
87 22 2 88 22 2 -1350734665
88 22 2 88 22 1 -1350734665
88 22 1 88 23 1 -1350734665
88 23 1 88 24 1 -1350734665
88 24 1 88 25 1 -1350734665
88 25 1 88 26 1 -1350734665
88 26 1 88 27 1 -1350734665
88 27 1 88 28 1 -1350734665
88 28 1 88 29 1 -1350734665
88 29 1 88 30 1 -1350734665
88 30 1 88 31 1 -1350734665
88 31 1 88 32 1 -1350734665
88 32 1 88 33 1 -1350734665
88 33 1 88 34 1 -1350734665
88 34 1 88 35 1 -1350734665
88 35 1 88 36 1 -1350734665
88 36 1 88 37 1 -1350734665
88 37 1 88 38 1 -1350734665
88 38 1 88 39 1 -1350734665
88 39 1 88 40 1 -1350734665
88 40 1 88 41 1 -1350734665
88 41 1 88 42 1 -1350734665
88 42 1 88 43 1 -1350734665
88 43 1 88 44 1 -1350734665
88 44 1 88 45 1 -1350734665
88 45 1 88 46 1 -1350734665
88 46 1 88 47 1 -1350734665
88 47 1 88 48 1 -1350734665
88 48 1 88 49 1 -1350734665
88 49 1 88 50 1 -1350734665
88 50 1 88 51 1 -1350734665
88 51 1 88 52 1 -1350734665
88 52 1 88 53 1 -1350734665
88 53 1 88 54 1 -1350734665
88 54 1 88 55 1 -1350734665
88 55 1 88 56 1 -1350734665
88 56 1 88 57 1 -1350734665
88 57 1 88 58 1 -1350734665
88 58 1 88 58 2 -1350734665
88 58 2 89 58 2 -1350734665
89 58 2 90 58 2 -1350734665
90 58 2 91 58 2 -1350734665
91 58 2 92 58 2 -1350734665
92 58 2 93 58 2 -1350734665
93 58 2 94 58 2 -1350734665
94 58 2 95 58 2 -1350734665
95 58 2 96 58 2 -1350734665
96 58 2 97 58 2 -1350734665
97 58 2 98 58 2 -1350734665
98 58 2 99 58 2 -1350734665
99 58 2 100 58 2 -1350734665
100 58 2 101 58 2 -1350734665
101 58 2 102 58 2 -1350734665
102 58 2 103 58 2 -1350734665
103 58 2 104 58 2 -1350734665
104 58 2 105 58 2 -1350734665
105 58 2 106 58 2 -1350734665
106 58 2 107 58 2 -1350734665
107 58 2 108 58 2 -1350734665
108 58 2 109 58 2 -1350734665
109 58 2 110 58 2 -1350734665
110 58 2 111 58 2 -1350734665
111 58 2 112 58 2 -1350734665
112 58 2 113 58 2 -1350734665
113 58 2 114 58 2 -1350734665
114 58 2 115 58 2 -1350734665
115 58 2 116 58 2 -1350734665
116 58 2 117 58 2 -1350734665
117 58 2 117 58 1 -1350734665
117 58 1 117 59 1 -1350734665
117 59 1 117 60 1 -1350734665
117 60 1 117 61 1 -1350734665
117 61 1 117 62 1 -1350734665
117 62 1 117 63 1 -1350734665
117 63 1 117 64 1 -1350734665
117 64 1 117 65 1 -1350734665
117 65 1 117 66 1 -1350734665
117 66 1 117 67 1 -1350734665
117 67 1 117 68 1 -1350734665
117 68 1 117 69 1 -1350734665
117 69 1 117 70 1 -1350734665
117 70 1 117 71 1 -1350734665
117 71 1 117 72 1 -1350734665
117 72 1 117 73 1 -1350734665
117 73 1 117 74 1 -1350734665
117 74 1 117 75 1 -1350734665
117 75 1 117 76 1 -1350734665
117 76 1 117 77 1 -1350734665
117 77 1 117 78 1 -1350734665
117 78 1 117 79 1 -1350734665
117 79 1 117 80 1 -1350734665
117 80 1 117 81 1 -1350734665
117 81 1 117 82 1 -1350734665
117 82 1 117 83 1 -1350734665
117 83 1 117 84 1 -1350734665
117 84 1 117 85 1 -1350734665
117 85 1 117 86 1 -1350734665
117 86 1 117 87 1 -1350734665
117 87 1 117 88 1 -1350734665
117 88 1 117 89 1 -1350734665
117 89 1 117 90 1 -1350734665
117 90 1 117 91 1 -1350734665
117 91 1 117 92 1 -1350734665
117 92 1 117 93 1 -1350734665
117 93 1 117 94 1 -1350734665
117 94 1 117 95 1 -1350734665
117 95 1 117 96 1 -1350734665
117 96 1 117 97 1 -1350734665
117 97 1 117 98 1 -1350734665
117 98 1 117 99 1 -1350734665
117 99 1 117 100 1 -1350734665
117 100 1 117 101 1 -1350734665
117 101 1 117 102 1 -1350734665
117 102 1 117 103 1 -1350734665
117 103 1 117 104 1 -1350734665
117 104 1 117 105 1 -1350734665
117 105 1 117 106 1 -1350734665
117 106 1 117 107 1 -1350734665
117 107 1 117 108 1 -1350734665
117 108 1 117 109 1 -1350734665
117 109 1 117 110 1 -1350734665
117 110 1 117 111 1 -1350734665
117 111 1 117 112 1 -1350734665
117 112 1 117 113 1 -1350734665
117 113 1 117 114 1 -1350734665
117 114 1 117 115 1 -1350734665
117 115 1 117 116 1 -1350734665
117 116 1 117 117 1 -1350734665
117 117 1 117 118 1 -1350734665
117 118 1 117 119 1 -1350734665
117 119 1 117 120 1 -1350734665
117 120 1 117 121 1 -1350734665
117 121 1 117 122 1 -1350734665
117 122 1 117 123 1 -1350734665
117 123 1 117 124 1 -1350734665
117 124 1 117 125 1 -1350734665
117 125 1 117 126 1 -1350734665
117 126 1 117 127 1 -1350734665
117 127 1 117 128 1 -1350734665
117 128 1 117 129 1 -1350734665
117 129 1 117 130 1 -1350734665
117 130 1 117 131 1 -1350734665
117 131 1 117 132 1 -1350734665
117 132 1 117 133 1 -1350734665
117 133 1 117 134 1 -1350734665
117 134 1 117 135 1 -1350734665
117 135 1 117 136 1 -1350734665
117 136 1 117 137 1 -1350734665
117 137 1 117 138 1 -1350734665
117 138 1 117 139 1 -1350734665
117 139 1 117 140 1 -1350734665
117 140 1 117 141 1 -1350734665
117 141 1 117 142 1 -1350734665
117 142 1 117 143 1 -1350734665
117 143 1 117 144 1 -1350734665
117 144 1 117 145 1 -1350734665
117 145 1 117 146 1 -1350734665
117 146 1 117 147 1 -1350734665
117 147 1 117 148 1 -1350734665
117 148 1 117 149 1 -1350734665
117 149 1 117 150 1 -1350734665
117 150 1 117 151 1 -1350734665
117 151 1 117 152 1 -1350734665
117 152 1 117 153 1 -1350734665
117 153 1 117 154 1 -1350734665
117 154 1 117 155 1 -1350734665
138 22 1 138 21 1 -1335096955
138 21 1 138 21 2 -1335096955
138 21 2 137 21 2 -1335096955
137 21 2 136 21 2 -1335096955
136 21 2 135 21 2 -1335096955
135 21 2 134 21 2 -1335096955
134 21 2 133 21 2 -1335096955
133 21 2 132 21 2 -1335096955
132 21 2 131 21 2 -1335096955
131 21 2 130 21 2 -1335096955
130 21 2 129 21 2 -1335096955
129 21 2 128 21 2 -1335096955
128 21 2 127 21 2 -1335096955
127 21 2 126 21 2 -1335096955
126 21 2 125 21 2 -1335096955
125 21 2 124 21 2 -1335096955
124 21 2 124 21 1 -1335096955
124 21 1 124 22 1 -1335096955
124 22 1 124 23 1 -1335096955
124 23 1 124 24 1 -1335096955
124 24 1 124 25 1 -1335096955
124 25 1 124 26 1 -1335096955
124 26 1 124 26 2 -1335096955
124 26 2 123 26 2 -1335096955
123 26 2 122 26 2 -1335096955
122 26 2 121 26 2 -1335096955
121 26 2 120 26 2 -1335096955
120 26 2 119 26 2 -1335096955
119 26 2 118 26 2 -1335096955
118 26 2 117 26 2 -1335096955
117 26 2 116 26 2 -1335096955
116 26 2 115 26 2 -1335096955
115 26 2 114 26 2 -1335096955
114 26 2 113 26 2 -1335096955
113 26 2 112 26 2 -1335096955
112 26 2 111 26 2 -1335096955
111 26 2 110 26 2 -1335096955
110 26 2 109 26 2 -1335096955
109 26 2 108 26 2 -1335096955
108 26 2 107 26 2 -1335096955
107 26 2 106 26 2 -1335096955
106 26 2 105 26 2 -1335096955
105 26 2 104 26 2 -1335096955
104 26 2 103 26 2 -1335096955
103 26 2 102 26 2 -1335096955
102 26 2 101 26 2 -1335096955
101 26 2 100 26 2 -1335096955
100 26 2 99 26 2 -1335096955
99 26 2 98 26 2 -1335096955
98 26 2 97 26 2 -1335096955
97 26 2 96 26 2 -1335096955
96 26 2 95 26 2 -1335096955
95 26 2 94 26 2 -1335096955
94 26 2 93 26 2 -1335096955
93 26 2 92 26 2 -1335096955
92 26 2 91 26 2 -1335096955
91 26 2 90 26 2 -1335096955
90 26 2 89 26 2 -1335096955
89 26 2 88 26 2 -1335096955
88 26 2 87 26 2 -1335096955
87 26 2 86 26 2 -1335096955
86 26 2 85 26 2 -1335096955
85 26 2 84 26 2 -1335096955
84 26 2 83 26 2 -1335096955
83 26 2 82 26 2 -1335096955
82 26 2 81 26 2 -1335096955
81 26 2 80 26 2 -1335096955
80 26 2 79 26 2 -1335096955
79 26 2 78 26 2 -1335096955
78 26 2 77 26 2 -1335096955
77 26 2 76 26 2 -1335096955
76 26 2 75 26 2 -1335096955
75 26 2 74 26 2 -1335096955
74 26 2 73 26 2 -1335096955
73 26 2 72 26 2 -1335096955
72 26 2 71 26 2 -1335096955
71 26 2 70 26 2 -1335096955
70 26 2 69 26 2 -1335096955
69 26 2 68 26 2 -1335096955
68 26 2 67 26 2 -1335096955
67 26 2 66 26 2 -1335096955
66 26 2 65 26 2 -1335096955
65 26 2 64 26 2 -1335096955
64 26 2 63 26 2 -1335096955
63 26 2 62 26 2 -1335096955
62 26 2 61 26 2 -1335096955
61 26 2 60 26 2 -1335096955
60 26 2 59 26 2 -1335096955
59 26 2 58 26 2 -1335096955
58 26 2 57 26 2 -1335096955
57 26 2 56 26 2 -1335096955
56 26 2 55 26 2 -1335096955
55 26 2 54 26 2 -1335096955
54 26 2 53 26 2 -1335096955
53 26 2 52 26 2 -1335096955
52 26 2 51 26 2 -1335096955
51 26 2 50 26 2 -1335096955
50 26 2 49 26 2 -1335096955
49 26 2 48 26 2 -1335096955
48 26 2 47 26 2 -1335096955
47 26 2 46 26 2 -1335096955
46 26 2 45 26 2 -1335096955
45 26 2 44 26 2 -1335096955
44 26 2 43 26 2 -1335096955
43 26 2 42 26 2 -1335096955
42 26 2 41 26 2 -1335096955
41 26 2 40 26 2 -1335096955
40 26 2 39 26 2 -1335096955
39 26 2 38 26 2 -1335096955
38 26 2 37 26 2 -1335096955
37 26 2 36 26 2 -1335096955
36 26 2 35 26 2 -1335096955
35 26 2 34 26 2 -1335096955
34 26 2 33 26 2 -1335096955
33 26 2 32 26 2 -1335096955
32 26 2 31 26 2 -1335096955
31 26 2 30 26 2 -1335096955
30 26 2 29 26 2 -1335096955
29 26 2 28 26 2 -1335096955
28 26 2 27 26 2 -1335096955
27 26 2 26 26 2 -1335096955
26 26 2 25 26 2 -1335096955
25 26 2 24 26 2 -1335096955
24 26 2 23 26 2 -1335096955
23 26 2 22 26 2 -1335096955
22 26 2 21 26 2 -1335096955
21 26 2 20 26 2 -1335096955
20 26 2 19 26 2 -1335096955
19 26 2 18 26 2 -1335096955
18 26 2 17 26 2 -1335096955
17 26 2 16 26 2 -1335096955
16 26 2 15 26 2 -1335096955
15 26 2 14 26 2 -1335096955
14 26 2 13 26 2 -1335096955
13 26 2 12 26 2 -1335096955
12 26 2 11 26 2 -1335096955
11 26 2 10 26 2 -1335096955
10 26 2 9 26 2 -1335096955
9 26 2 8 26 2 -1335096955
8 26 2 7 26 2 -1335096955
7 26 2 6 26 2 -1335096955
6 26 2 5 26 2 -1335096955
5 26 2 4 26 2 -1335096955
4 26 2 4 26 1 -1335096955
4 26 1 4 27 1 -1335096955
4 27 1 4 28 1 -1335096955
4 28 1 4 29 1 -1335096955
4 29 1 4 30 1 -1335096955
4 30 1 4 31 1 -1335096955
4 31 1 4 32 1 -1335096955
4 32 1 4 33 1 -1335096955
4 33 1 4 34 1 -1335096955
4 34 1 4 35 1 -1335096955
4 35 1 4 36 1 -1335096955
4 36 1 4 37 1 -1335096955
4 37 1 4 38 1 -1335096955
4 38 1 4 39 1 -1335096955
4 39 1 4 40 1 -1335096955
4 40 1 4 41 1 -1335096955
4 41 1 4 42 1 -1335096955
4 42 1 4 43 1 -1335096955
4 43 1 4 44 1 -1335096955
4 44 1 4 45 1 -1335096955
4 45 1 4 46 1 -1335096955
4 46 1 4 47 1 -1335096955
4 47 1 4 48 1 -1335096955
4 48 1 4 49 1 -1335096955
4 49 1 4 50 1 -1335096955
4 50 1 4 51 1 -1335096955
4 51 1 4 52 1 -1335096955
4 52 1 4 53 1 -1335096955
4 53 1 4 54 1 -1335096955
4 54 1 4 55 1 -1335096955
4 55 1 4 56 1 -1335096955
4 56 1 4 57 1 -1335096955
4 57 1 4 58 1 -1335096955
4 58 1 4 59 1 -1335096955
4 59 1 4 60 1 -1335096955
4 60 1 4 61 1 -1335096955
4 61 1 4 62 1 -1335096955
4 62 1 4 63 1 -1335096955
4 63 1 4 64 1 -1335096955
4 64 1 4 65 1 -1335096955
4 65 1 4 66 1 -1335096955
4 66 1 4 67 1 -1335096955
4 67 1 4 68 1 -1335096955
4 68 1 4 69 1 -1335096955
4 69 1 4 70 1 -1335096955
4 70 1 4 71 1 -1335096955
4 71 1 4 72 1 -1335096955
