# Enhanced routing data format for plot_routing.py
# Cell format: CELL x y width height cell_name
69 157 1 69 156 1 -1505285594
69 156 1 69 155 1 -1505285594
69 155 1 69 154 1 -1505285594
69 154 1 69 153 1 -1505285594
69 153 1 69 152 1 -1505285594
69 152 1 69 151 1 -1505285594
69 151 1 69 150 1 -1505285594
69 150 1 69 149 1 -1505285594
69 149 1 69 148 1 -1505285594
69 148 1 69 147 1 -1505285594
69 147 1 69 146 1 -1505285594
69 146 1 69 145 1 -1505285594
69 145 1 69 144 1 -1505285594
69 144 1 69 143 1 -1505285594
69 143 1 69 142 1 -1505285594
69 142 1 69 141 1 -1505285594
69 141 1 69 140 1 -1505285594
69 140 1 69 139 1 -1505285594
69 139 1 69 138 1 -1505285594
69 138 1 69 137 1 -1505285594
69 137 1 69 136 1 -1505285594
69 136 1 69 135 1 -1505285594
69 135 1 69 134 1 -1505285594
69 134 1 69 133 1 -1505285594
69 133 1 69 132 1 -1505285594
69 132 1 69 131 1 -1505285594
69 131 1 69 130 1 -1505285594
69 130 1 69 129 1 -1505285594
69 129 1 69 128 1 -1505285594
69 128 1 69 127 1 -1505285594
69 127 1 69 126 1 -1505285594
69 126 1 69 125 1 -1505285594
69 125 1 69 124 1 -1505285594
69 124 1 69 123 1 -1505285594
69 123 1 69 122 1 -1505285594
69 122 1 69 121 1 -1505285594
69 121 1 69 120 1 -1505285594
69 120 1 69 119 1 -1505285594
69 119 1 69 118 1 -1505285594
69 118 1 69 117 1 -1505285594
69 117 1 69 116 1 -1505285594
69 116 1 69 115 1 -1505285594
69 115 1 69 114 1 -1505285594
69 114 1 69 113 1 -1505285594
69 113 1 69 112 1 -1505285594
69 112 1 69 111 1 -1505285594
69 111 1 69 110 1 -1505285594
69 110 1 69 109 1 -1505285594
69 109 1 69 108 1 -1505285594
69 108 1 69 107 1 -1505285594
69 107 1 69 106 1 -1505285594
69 106 1 69 105 1 -1505285594
69 105 1 69 104 1 -1505285594
69 104 1 69 103 1 -1505285594
69 103 1 69 102 1 -1505285594
69 102 1 69 101 1 -1505285594
69 101 1 69 100 1 -1505285594
69 100 1 69 99 1 -1505285594
69 99 1 69 98 1 -1505285594
69 98 1 69 97 1 -1505285594
69 97 1 69 96 1 -1505285594
69 96 1 69 95 1 -1505285594
69 95 1 69 94 1 -1505285594
69 94 1 69 93 1 -1505285594
69 93 1 69 92 1 -1505285594
69 92 1 69 91 1 -1505285594
69 91 1 69 90 1 -1505285594
69 90 1 69 89 1 -1505285594
69 89 1 69 88 1 -1505285594
69 88 1 69 87 1 -1505285594
69 87 1 69 86 1 -1505285594
69 86 1 69 85 1 -1505285594
69 85 1 69 84 1 -1505285594
69 84 1 69 83 1 -1505285594
69 83 1 69 82 1 -1505285594
69 82 1 69 81 1 -1505285594
69 81 1 69 80 1 -1505285594
69 80 1 69 79 1 -1505285594
69 79 1 69 78 1 -1505285594
69 78 1 69 77 1 -1505285594
69 77 1 69 76 1 -1505285594
69 76 1 69 75 1 -1505285594
69 75 1 69 74 1 -1505285594
69 74 1 69 74 2 -1505285594
69 74 2 68 74 2 -1505285594
68 74 2 67 74 2 -1505285594
67 74 2 66 74 2 -1505285594
66 74 2 65 74 2 -1505285594
65 74 2 64 74 2 -1505285594
64 74 2 63 74 2 -1505285594
63 74 2 62 74 2 -1505285594
62 74 2 61 74 2 -1505285594
61 74 2 60 74 2 -1505285594
60 74 2 59 74 2 -1505285594
59 74 2 58 74 2 -1505285594
58 74 2 57 74 2 -1505285594
57 74 2 56 74 2 -1505285594
56 74 2 55 74 2 -1505285594
55 74 2 54 74 2 -1505285594
54 74 2 53 74 2 -1505285594
53 74 2 52 74 2 -1505285594
52 74 2 51 74 2 -1505285594
51 74 2 50 74 2 -1505285594
50 74 2 49 74 2 -1505285594
49 74 2 48 74 2 -1505285594
48 74 2 47 74 2 -1505285594
47 74 2 46 74 2 -1505285594
46 74 2 45 74 2 -1505285594
45 74 2 44 74 2 -1505285594
44 74 2 43 74 2 -1505285594
43 74 2 42 74 2 -1505285594
42 74 2 41 74 2 -1505285594
41 74 2 40 74 2 -1505285594
40 74 2 39 74 2 -1505285594
39 74 2 38 74 2 -1505285594
38 74 2 37 74 2 -1505285594
37 74 2 36 74 2 -1505285594
36 74 2 35 74 2 -1505285594
35 74 2 34 74 2 -1505285594
34 74 2 33 74 2 -1505285594
33 74 2 32 74 2 -1505285594
32 74 2 31 74 2 -1505285594
31 74 2 30 74 2 -1505285594
30 74 2 29 74 2 -1505285594
29 74 2 28 74 2 -1505285594
28 74 2 27 74 2 -1505285594
27 74 2 26 74 2 -1505285594
26 74 2 25 74 2 -1505285594
25 74 2 24 74 2 -1505285594
24 74 2 23 74 2 -1505285594
23 74 2 22 74 2 -1505285594
22 74 2 21 74 2 -1505285594
21 74 2 20 74 2 -1505285594
20 74 2 19 74 2 -1505285594
19 74 2 18 74 2 -1505285594
18 74 2 17 74 2 -1505285594
17 74 2 16 74 2 -1505285594
16 74 2 15 74 2 -1505285594
15 74 2 15 74 1 -1505285594
15 74 1 15 73 1 -1505285594
15 73 1 15 72 1 -1505285594
15 72 1 15 71 1 -1505285594
15 71 1 15 70 1 -1505285594
15 70 1 15 69 1 -1505285594
15 69 1 15 68 1 -1505285594
15 68 1 15 67 1 -1505285594
15 67 1 15 66 1 -1505285594
15 66 1 15 65 1 -1505285594
15 65 1 15 64 1 -1505285594
15 64 1 15 63 1 -1505285594
15 63 1 15 62 1 -1505285594
15 62 1 15 61 1 -1505285594
15 61 1 15 60 1 -1505285594
15 60 1 15 59 1 -1505285594
15 59 1 15 58 1 -1505285594
15 58 1 15 57 1 -1505285594
15 57 1 15 56 1 -1505285594
15 56 1 15 55 1 -1505285594
15 55 1 15 54 1 -1505285594
15 54 1 15 53 1 -1505285594
15 53 1 15 52 1 -1505285594
15 52 1 15 51 1 -1505285594
15 51 1 15 50 1 -1505285594
15 50 1 15 49 1 -1505285594
15 49 1 15 48 1 -1505285594
15 48 1 15 47 1 -1505285594
15 47 1 15 46 1 -1505285594
15 46 1 15 45 1 -1505285594
15 45 1 15 44 1 -1505285594
15 44 1 15 43 1 -1505285594
15 43 1 15 42 1 -1505285594
15 42 1 15 41 1 -1505285594
15 41 1 15 40 1 -1505285594
15 40 1 15 39 1 -1505285594
15 39 1 15 38 1 -1505285594
15 38 1 15 37 1 -1505285594
15 37 1 15 36 1 -1505285594
15 36 1 15 35 1 -1505285594
15 35 1 15 34 1 -1505285594
15 34 1 15 33 1 -1505285594
15 33 1 15 32 1 -1505285594
15 32 1 15 31 1 -1505285594
15 31 1 15 30 1 -1505285594
15 30 1 15 29 1 -1505285594
15 29 1 15 28 1 -1505285594
15 28 1 15 27 1 -1505285594
15 27 1 15 26 1 -1505285594
15 26 1 15 25 1 -1505285594
15 25 1 15 24 1 -1505285594
15 24 1 15 23 1 -1505285594
15 23 1 15 22 1 -1505285594
15 22 1 15 21 1 -1505285594
15 21 1 15 20 1 -1505285594
15 20 1 15 19 1 -1505285594
15 19 1 15 18 1 -1505285594
15 18 1 15 17 1 -1505285594
15 17 1 15 16 1 -1505285594
15 16 1 15 15 1 -1505285594
15 15 1 15 14 1 -1505285594
15 14 1 15 13 1 -1505285594
15 13 1 15 12 1 -1505285594
15 12 1 15 11 1 -1505285594
15 11 1 15 10 1 -1505285594
15 10 1 15 9 1 -1505285594
15 9 1 15 8 1 -1505285594
15 8 1 15 7 1 -1505285594
15 7 1 15 7 2 -1505285594
15 7 2 16 7 2 -1505285594
16 7 2 16 7 1 -1505285594
68 23 1 68 24 1 -1496264691
68 24 1 68 25 1 -1496264691
68 25 1 68 26 1 -1496264691
68 26 1 68 27 1 -1496264691
68 27 1 68 28 1 -1496264691
68 28 1 68 29 1 -1496264691
68 29 1 68 30 1 -1496264691
68 30 1 68 30 0 -1496264691
68 30 0 67 30 0 -1496264691
67 30 0 66 30 0 -1496264691
66 30 0 65 30 0 -1496264691
65 30 0 64 30 0 -1496264691
64 30 0 63 30 0 -1496264691
63 30 0 62 30 0 -1496264691
62 30 0 61 30 0 -1496264691
61 30 0 60 30 0 -1496264691
60 30 0 59 30 0 -1496264691
59 30 0 58 30 0 -1496264691
58 30 0 57 30 0 -1496264691
57 30 0 56 30 0 -1496264691
56 30 0 55 30 0 -1496264691
55 30 0 54 30 0 -1496264691
54 30 0 54 30 1 -1496264691
54 30 1 54 31 1 -1496264691
54 31 1 54 31 2 -1496264691
54 31 2 53 31 2 -1496264691
53 31 2 52 31 2 -1496264691
52 31 2 51 31 2 -1496264691
51 31 2 50 31 2 -1496264691
50 31 2 49 31 2 -1496264691
49 31 2 48 31 2 -1496264691
48 31 2 47 31 2 -1496264691
47 31 2 47 31 1 -1496264691
47 31 1 47 32 1 -1496264691
47 32 1 47 33 1 -1496264691
47 33 1 47 33 2 -1496264691
47 33 2 46 33 2 -1496264691
46 33 2 45 33 2 -1496264691
45 33 2 44 33 2 -1496264691
44 33 2 43 33 2 -1496264691
43 33 2 42 33 2 -1496264691
42 33 2 41 33 2 -1496264691
41 33 2 40 33 2 -1496264691
40 33 2 39 33 2 -1496264691
39 33 2 38 33 2 -1496264691
38 33 2 37 33 2 -1496264691
37 33 2 36 33 2 -1496264691
36 33 2 35 33 2 -1496264691
35 33 2 34 33 2 -1496264691
34 33 2 33 33 2 -1496264691
33 33 2 32 33 2 -1496264691
32 33 2 31 33 2 -1496264691
31 33 2 30 33 2 -1496264691
30 33 2 30 33 1 -1496264691
30 33 1 30 34 1 -1496264691
30 34 1 30 35 1 -1496264691
30 35 1 30 36 1 -1496264691
30 36 1 30 37 1 -1496264691
30 37 1 30 38 1 -1496264691
30 38 1 30 39 1 -1496264691
30 39 1 30 40 1 -1496264691
30 40 1 30 41 1 -1496264691
30 41 1 30 42 1 -1496264691
30 42 1 30 43 1 -1496264691
30 43 1 30 44 1 -1496264691
30 44 1 30 45 1 -1496264691
30 45 1 30 46 1 -1496264691
30 46 1 30 47 1 -1496264691
30 47 1 30 48 1 -1496264691
30 48 1 30 49 1 -1496264691
30 49 1 30 50 1 -1496264691
30 50 1 30 51 1 -1496264691
30 51 1 30 52 1 -1496264691
30 52 1 30 53 1 -1496264691
30 53 1 30 54 1 -1496264691
30 54 1 30 55 1 -1496264691
30 55 1 30 56 1 -1496264691
30 56 1 30 57 1 -1496264691
30 57 1 30 58 1 -1496264691
30 58 1 30 59 1 -1496264691
30 59 1 30 60 1 -1496264691
30 60 1 30 61 1 -1496264691
30 61 1 30 62 1 -1496264691
30 62 1 30 63 1 -1496264691
30 63 1 30 64 1 -1496264691
30 64 1 30 65 1 -1496264691
30 65 1 30 66 1 -1496264691
30 66 1 30 67 1 -1496264691
30 67 1 30 68 1 -1496264691
30 68 1 30 69 1 -1496264691
30 69 1 30 70 1 -1496264691
30 70 1 30 71 1 -1496264691
30 71 1 30 71 2 -1496264691
30 71 2 29 71 2 -1496264691
29 71 2 28 71 2 -1496264691
28 71 2 27 71 2 -1496264691
27 71 2 26 71 2 -1496264691
26 71 2 25 71 2 -1496264691
25 71 2 24 71 2 -1496264691
24 71 2 23 71 2 -1496264691
23 71 2 22 71 2 -1496264691
22 71 2 21 71 2 -1496264691
21 71 2 20 71 2 -1496264691
20 71 2 19 71 2 -1496264691
19 71 2 18 71 2 -1496264691
18 71 2 17 71 2 -1496264691
17 71 2 16 71 2 -1496264691
16 71 2 15 71 2 -1496264691
15 71 2 14 71 2 -1496264691
14 71 2 13 71 2 -1496264691
13 71 2 12 71 2 -1496264691
12 71 2 11 71 2 -1496264691
11 71 2 10 71 2 -1496264691
10 71 2 9 71 2 -1496264691
9 71 2 8 71 2 -1496264691
8 71 2 7 71 2 -1496264691
7 71 2 7 71 1 -1496264691
7 71 1 7 72 1 -1496264691
7 72 1 7 73 1 -1496264691
7 73 1 7 74 1 -1496264691
7 74 1 7 75 1 -1496264691
7 75 1 7 76 1 -1496264691
7 76 1 7 77 1 -1496264691
7 77 1 7 78 1 -1496264691
7 78 1 7 79 1 -1496264691
7 79 1 7 80 1 -1496264691
7 80 1 7 81 1 -1496264691
7 81 1 7 81 2 -1496264691
7 81 2 6 81 2 -1496264691
6 81 2 5 81 2 -1496264691
5 81 2 4 81 2 -1496264691
4 81 2 4 81 1 -1496264691
131 125 1 131 124 1 -1407779507
131 124 1 131 123 1 -1407779507
131 123 1 131 122 1 -1407779507
131 122 1 131 121 1 -1407779507
131 121 1 131 120 1 -1407779507
131 120 1 131 119 1 -1407779507
131 119 1 131 118 1 -1407779507
131 118 1 131 117 1 -1407779507
131 117 1 131 116 1 -1407779507
131 116 1 131 115 1 -1407779507
131 115 1 131 114 1 -1407779507
131 114 1 131 113 1 -1407779507
131 113 1 131 112 1 -1407779507
131 112 1 131 111 1 -1407779507
131 111 1 131 110 1 -1407779507
131 110 1 131 109 1 -1407779507
131 109 1 131 108 1 -1407779507
131 108 1 131 107 1 -1407779507
131 107 1 131 106 1 -1407779507
131 106 1 131 105 1 -1407779507
131 105 1 131 104 1 -1407779507
131 104 1 131 103 1 -1407779507
131 103 1 131 102 1 -1407779507
131 102 1 131 101 1 -1407779507
131 101 1 131 100 1 -1407779507
131 100 1 131 99 1 -1407779507
131 99 1 131 98 1 -1407779507
131 98 1 131 97 1 -1407779507
131 97 1 131 96 1 -1407779507
131 96 1 131 95 1 -1407779507
131 95 1 131 94 1 -1407779507
131 94 1 131 93 1 -1407779507
131 93 1 131 92 1 -1407779507
131 92 1 131 91 1 -1407779507
131 91 1 131 90 1 -1407779507
131 90 1 131 89 1 -1407779507
131 89 1 131 88 1 -1407779507
131 88 1 131 87 1 -1407779507
131 87 1 131 86 1 -1407779507
131 86 1 131 85 1 -1407779507
131 85 1 131 84 1 -1407779507
131 84 1 131 83 1 -1407779507
131 83 1 131 82 1 -1407779507
131 82 1 131 81 1 -1407779507
131 81 1 131 80 1 -1407779507
131 80 1 131 79 1 -1407779507
131 79 1 131 78 1 -1407779507
131 78 1 131 77 1 -1407779507
131 77 1 131 76 1 -1407779507
131 76 1 131 75 1 -1407779507
131 75 1 131 74 1 -1407779507
131 74 1 131 73 1 -1407779507
131 73 1 131 72 1 -1407779507
131 72 1 131 71 1 -1407779507
131 71 1 131 70 1 -1407779507
131 70 1 131 69 1 -1407779507
131 69 1 131 68 1 -1407779507
131 68 1 131 67 1 -1407779507
131 67 1 131 66 1 -1407779507
131 66 1 131 65 1 -1407779507
131 65 1 131 64 1 -1407779507
131 64 1 131 63 1 -1407779507
131 63 1 131 62 1 -1407779507
131 62 1 131 61 1 -1407779507
131 61 1 131 60 1 -1407779507
131 60 1 131 59 1 -1407779507
131 59 1 131 58 1 -1407779507
131 58 1 131 57 1 -1407779507
131 57 1 131 56 1 -1407779507
131 56 1 131 55 1 -1407779507
131 55 1 131 54 1 -1407779507
131 54 1 131 53 1 -1407779507
131 53 1 131 52 1 -1407779507
131 52 1 131 51 1 -1407779507
131 51 1 131 51 2 -1407779507
131 51 2 130 51 2 -1407779507
130 51 2 129 51 2 -1407779507
129 51 2 128 51 2 -1407779507
128 51 2 127 51 2 -1407779507
127 51 2 126 51 2 -1407779507
126 51 2 125 51 2 -1407779507
125 51 2 124 51 2 -1407779507
124 51 2 123 51 2 -1407779507
123 51 2 122 51 2 -1407779507
122 51 2 121 51 2 -1407779507
121 51 2 120 51 2 -1407779507
120 51 2 119 51 2 -1407779507
119 51 2 118 51 2 -1407779507
118 51 2 117 51 2 -1407779507
117 51 2 116 51 2 -1407779507
116 51 2 115 51 2 -1407779507
115 51 2 114 51 2 -1407779507
114 51 2 113 51 2 -1407779507
113 51 2 112 51 2 -1407779507
112 51 2 111 51 2 -1407779507
111 51 2 110 51 2 -1407779507
110 51 2 109 51 2 -1407779507
109 51 2 108 51 2 -1407779507
108 51 2 107 51 2 -1407779507
107 51 2 106 51 2 -1407779507
106 51 2 105 51 2 -1407779507
105 51 2 104 51 2 -1407779507
104 51 2 103 51 2 -1407779507
103 51 2 102 51 2 -1407779507
102 51 2 101 51 2 -1407779507
101 51 2 100 51 2 -1407779507
100 51 2 99 51 2 -1407779507
99 51 2 98 51 2 -1407779507
98 51 2 97 51 2 -1407779507
97 51 2 96 51 2 -1407779507
96 51 2 95 51 2 -1407779507
95 51 2 94 51 2 -1407779507
94 51 2 93 51 2 -1407779507
93 51 2 92 51 2 -1407779507
92 51 2 91 51 2 -1407779507
91 51 2 90 51 2 -1407779507
90 51 2 89 51 2 -1407779507
89 51 2 88 51 2 -1407779507
88 51 2 87 51 2 -1407779507
87 51 2 86 51 2 -1407779507
86 51 2 85 51 2 -1407779507
85 51 2 84 51 2 -1407779507
84 51 2 83 51 2 -1407779507
83 51 2 82 51 2 -1407779507
82 51 2 81 51 2 -1407779507
81 51 2 80 51 2 -1407779507
80 51 2 79 51 2 -1407779507
79 51 2 78 51 2 -1407779507
78 51 2 77 51 2 -1407779507
77 51 2 76 51 2 -1407779507
76 51 2 75 51 2 -1407779507
75 51 2 74 51 2 -1407779507
74 51 2 73 51 2 -1407779507
73 51 2 72 51 2 -1407779507
72 51 2 71 51 2 -1407779507
71 51 2 70 51 2 -1407779507
70 51 2 69 51 2 -1407779507
69 51 2 68 51 2 -1407779507
68 51 2 67 51 2 -1407779507
67 51 2 66 51 2 -1407779507
66 51 2 65 51 2 -1407779507
65 51 2 64 51 2 -1407779507
64 51 2 63 51 2 -1407779507
63 51 2 62 51 2 -1407779507
62 51 2 61 51 2 -1407779507
61 51 2 60 51 2 -1407779507
60 51 2 59 51 2 -1407779507
59 51 2 58 51 2 -1407779507
58 51 2 57 51 2 -1407779507
57 51 2 56 51 2 -1407779507
56 51 2 55 51 2 -1407779507
55 51 2 54 51 2 -1407779507
54 51 2 53 51 2 -1407779507
53 51 2 52 51 2 -1407779507
52 51 2 51 51 2 -1407779507
51 51 2 50 51 2 -1407779507
50 51 2 49 51 2 -1407779507
49 51 2 48 51 2 -1407779507
48 51 2 47 51 2 -1407779507
47 51 2 46 51 2 -1407779507
46 51 2 45 51 2 -1407779507
45 51 2 44 51 2 -1407779507
44 51 2 43 51 2 -1407779507
43 51 2 42 51 2 -1407779507
42 51 2 41 51 2 -1407779507
41 51 2 40 51 2 -1407779507
40 51 2 39 51 2 -1407779507
39 51 2 38 51 2 -1407779507
38 51 2 37 51 2 -1407779507
37 51 2 36 51 2 -1407779507
36 51 2 35 51 2 -1407779507
35 51 2 34 51 2 -1407779507
34 51 2 34 51 1 -1407779507
34 51 1 34 50 1 -1407779507
34 50 1 34 49 1 -1407779507
34 49 1 34 48 1 -1407779507
34 48 1 34 47 1 -1407779507
34 47 1 34 46 1 -1407779507
34 46 1 34 45 1 -1407779507
34 45 1 34 44 1 -1407779507
34 44 1 34 43 1 -1407779507
34 43 1 34 42 1 -1407779507
34 42 1 34 41 1 -1407779507
34 41 1 34 40 1 -1407779507
34 40 1 34 39 1 -1407779507
34 39 1 34 38 1 -1407779507
34 38 1 34 37 1 -1407779507
139 125 1 139 124 1 -1372246885
139 124 1 139 124 2 -1372246885
139 124 2 138 124 2 -1372246885
138 124 2 137 124 2 -1372246885
137 124 2 136 124 2 -1372246885
136 124 2 135 124 2 -1372246885
135 124 2 134 124 2 -1372246885
134 124 2 133 124 2 -1372246885
133 124 2 132 124 2 -1372246885
132 124 2 131 124 2 -1372246885
131 124 2 130 124 2 -1372246885
130 124 2 129 124 2 -1372246885
129 124 2 128 124 2 -1372246885
128 124 2 127 124 2 -1372246885
127 124 2 126 124 2 -1372246885
126 124 2 125 124 2 -1372246885
125 124 2 124 124 2 -1372246885
124 124 2 123 124 2 -1372246885
123 124 2 122 124 2 -1372246885
122 124 2 121 124 2 -1372246885
121 124 2 120 124 2 -1372246885
120 124 2 119 124 2 -1372246885
119 124 2 118 124 2 -1372246885
118 124 2 117 124 2 -1372246885
117 124 2 116 124 2 -1372246885
116 124 2 115 124 2 -1372246885
115 124 2 114 124 2 -1372246885
114 124 2 113 124 2 -1372246885
113 124 2 112 124 2 -1372246885
112 124 2 111 124 2 -1372246885
111 124 2 110 124 2 -1372246885
110 124 2 109 124 2 -1372246885
109 124 2 108 124 2 -1372246885
108 124 2 107 124 2 -1372246885
107 124 2 106 124 2 -1372246885
106 124 2 105 124 2 -1372246885
105 124 2 104 124 2 -1372246885
104 124 2 103 124 2 -1372246885
103 124 2 102 124 2 -1372246885
102 124 2 101 124 2 -1372246885
101 124 2 100 124 2 -1372246885
100 124 2 99 124 2 -1372246885
99 124 2 98 124 2 -1372246885
98 124 2 97 124 2 -1372246885
97 124 2 96 124 2 -1372246885
96 124 2 95 124 2 -1372246885
95 124 2 94 124 2 -1372246885
94 124 2 93 124 2 -1372246885
93 124 2 92 124 2 -1372246885
92 124 2 91 124 2 -1372246885
91 124 2 90 124 2 -1372246885
90 124 2 89 124 2 -1372246885
89 124 2 88 124 2 -1372246885
88 124 2 87 124 2 -1372246885
87 124 2 86 124 2 -1372246885
86 124 2 85 124 2 -1372246885
85 124 2 84 124 2 -1372246885
84 124 2 83 124 2 -1372246885
83 124 2 82 124 2 -1372246885
82 124 2 81 124 2 -1372246885
81 124 2 80 124 2 -1372246885
80 124 2 79 124 2 -1372246885
79 124 2 78 124 2 -1372246885
78 124 2 77 124 2 -1372246885
77 124 2 76 124 2 -1372246885
76 124 2 75 124 2 -1372246885
75 124 2 74 124 2 -1372246885
74 124 2 73 124 2 -1372246885
73 124 2 72 124 2 -1372246885
72 124 2 71 124 2 -1372246885
71 124 2 70 124 2 -1372246885
70 124 2 69 124 2 -1372246885
69 124 2 68 124 2 -1372246885
68 124 2 67 124 2 -1372246885
67 124 2 66 124 2 -1372246885
66 124 2 65 124 2 -1372246885
65 124 2 64 124 2 -1372246885
64 124 2 63 124 2 -1372246885
63 124 2 62 124 2 -1372246885
62 124 2 61 124 2 -1372246885
61 124 2 60 124 2 -1372246885
60 124 2 59 124 2 -1372246885
59 124 2 58 124 2 -1372246885
58 124 2 57 124 2 -1372246885
57 124 2 56 124 2 -1372246885
56 124 2 56 124 1 -1372246885
56 124 1 56 123 1 -1372246885
56 123 1 56 122 1 -1372246885
56 122 1 56 121 1 -1372246885
56 121 1 56 120 1 -1372246885
56 120 1 56 119 1 -1372246885
56 119 1 56 118 1 -1372246885
56 118 1 56 117 1 -1372246885
56 117 1 56 116 1 -1372246885
56 116 1 56 115 1 -1372246885
56 115 1 56 114 1 -1372246885
56 114 1 56 113 1 -1372246885
56 113 1 56 112 1 -1372246885
56 112 1 56 111 1 -1372246885
56 111 1 56 110 1 -1372246885
56 110 1 56 109 1 -1372246885
56 109 1 56 108 1 -1372246885
56 108 1 56 107 1 -1372246885
56 107 1 56 106 1 -1372246885
56 106 1 56 105 1 -1372246885
56 105 1 56 104 1 -1372246885
56 104 1 56 103 1 -1372246885
56 103 1 56 102 1 -1372246885
56 102 1 56 101 1 -1372246885
56 101 1 56 100 1 -1372246885
56 100 1 56 99 1 -1372246885
56 99 1 56 98 1 -1372246885
56 98 1 56 97 1 -1372246885
56 97 1 56 96 1 -1372246885
56 96 1 56 95 1 -1372246885
56 95 1 56 94 1 -1372246885
56 94 1 56 93 1 -1372246885
56 93 1 56 92 1 -1372246885
56 92 1 56 91 1 -1372246885
56 91 1 56 90 1 -1372246885
56 90 1 56 89 1 -1372246885
56 89 1 56 88 1 -1372246885
56 88 1 56 87 1 -1372246885
56 87 1 56 86 1 -1372246885
56 86 1 56 85 1 -1372246885
56 85 1 56 84 1 -1372246885
56 84 1 56 83 1 -1372246885
56 83 1 56 82 1 -1372246885
56 82 1 56 81 1 -1372246885
56 81 1 56 80 1 -1372246885
56 80 1 56 79 1 -1372246885
56 79 1 56 78 1 -1372246885
56 78 1 56 77 1 -1372246885
56 77 1 56 76 1 -1372246885
56 76 1 56 75 1 -1372246885
56 75 1 56 74 1 -1372246885
56 74 1 56 73 1 -1372246885
56 73 1 56 72 1 -1372246885
56 72 1 56 71 1 -1372246885
56 71 1 56 70 1 -1372246885
56 70 1 56 69 1 -1372246885
56 69 1 56 68 1 -1372246885
56 68 1 56 67 1 -1372246885
56 67 1 56 66 1 -1372246885
56 66 1 56 65 1 -1372246885
56 65 1 56 64 1 -1372246885
56 64 1 56 63 1 -1372246885
56 63 1 56 62 1 -1372246885
56 62 1 56 61 1 -1372246885
56 61 1 56 60 1 -1372246885
56 60 1 56 59 1 -1372246885
56 59 1 56 58 1 -1372246885
56 58 1 56 57 1 -1372246885
56 57 1 56 56 1 -1372246885
56 56 1 56 55 1 -1372246885
56 55 1 56 54 1 -1372246885
56 54 1 56 53 1 -1372246885
56 53 1 56 52 1 -1372246885
56 52 1 56 51 1 -1372246885
56 51 1 56 50 1 -1372246885
56 50 1 56 49 1 -1372246885
56 49 1 56 48 1 -1372246885
56 48 1 56 47 1 -1372246885
56 47 1 56 47 2 -1372246885
56 47 2 55 47 2 -1372246885
55 47 2 54 47 2 -1372246885
54 47 2 53 47 2 -1372246885
53 47 2 52 47 2 -1372246885
52 47 2 52 47 1 -1372246885
52 47 1 52 46 1 -1372246885
52 46 1 52 45 1 -1372246885
52 45 1 52 44 1 -1372246885
52 44 1 52 43 1 -1372246885
52 43 1 52 42 1 -1372246885
52 42 1 52 41 1 -1372246885
52 41 1 52 40 1 -1372246885
52 40 1 52 39 1 -1372246885
52 39 1 52 38 1 -1372246885
52 38 1 52 37 1 -1372246885
52 37 1 52 36 1 -1372246885
52 36 1 52 35 1 -1372246885
52 35 1 52 34 1 -1372246885
52 34 1 52 33 1 -1372246885
52 33 1 52 32 1 -1372246885
52 32 1 52 31 1 -1372246885
52 31 1 52 30 1 -1372246885
52 30 1 52 29 1 -1372246885
52 29 1 52 28 1 -1372246885
52 28 1 52 27 1 -1372246885
52 27 1 52 26 1 -1372246885
52 26 1 52 25 1 -1372246885
52 25 1 52 24 1 -1372246885
52 24 1 52 23 1 -1372246885
52 23 1 52 22 1 -1372246885
52 22 1 52 21 1 -1372246885
52 21 1 52 20 1 -1372246885
52 20 1 52 19 1 -1372246885
52 19 1 52 18 1 -1372246885
52 18 1 52 17 1 -1372246885
52 17 1 52 16 1 -1372246885
52 16 1 52 15 1 -1372246885
52 15 1 52 14 1 -1372246885
52 14 1 52 13 1 -1372246885
52 13 1 52 12 1 -1372246885
52 12 1 52 11 1 -1372246885
52 11 1 52 10 1 -1372246885
52 10 1 52 9 1 -1372246885
52 9 1 52 8 1 -1372246885
52 8 1 52 7 1 -1372246885
52 7 1 52 6 1 -1372246885
52 6 1 52 5 1 -1372246885
52 5 1 52 5 2 -1372246885
52 5 2 51 5 2 -1372246885
